row_id,height_orig,social_media_use,age
10027,500.0,8.0,
10028,500.0,8.0,
10029,602.0,2.0,
10030,502.0,6.0,
10031,603.0,1.0,
10032,505.0,8.0,
10033,509.0,6.0,
10034,507.0,6.0,
10035,509.0,8.0,
10036,502.0,8.0,
10037,510.0,7.0,
10038,505.0,8.0,
10039,502.0,8.0,
10040,510.0,3.0,
10041,510.0,8.0,
10042,509.0,3.0,
10043,604.0,7.0,
10044,502.0,8.0,
10045,,4.0,
10046,500.0,8.0,
10047,507.0,6.0,
10048,601.0,6.0,
10049,511.0,8.0,
10050,508.0,8.0,
10051,509.0,,
10052,606.0,8.0,
10053,508.0,8.0,
10054,503.0,8.0,
10055,508.0,6.0,
10056,505.0,8.0,
10057,608.0,8.0,
10058,511.0,6.0,
10059,508.0,6.0,
10060,504.0,4.0,
10061,505.0,2.0,
10062,506.0,6.0,
10063,510.0,1.0,
10064,510.0,8.0,
10065,511.0,7.0,
10066,502.0,2.0,
10067,602.0,5.0,
10068,510.0,7.0,
10069,508.0,6.0,
10070,509.0,8.0,
10071,603.0,,
10072,603.0,6.0,
10073,603.0,2.0,
10074,505.0,8.0,
10075,600.0,6.0,
10076,505.0,8.0,
10077,600.0,8.0,
10078,706.0,8.0,
10079,510.0,6.0,
10080,507.0,6.0,
10081,600.0,6.0,
10082,504.0,8.0,
10083,502.0,8.0,
10084,502.0,4.0,
10085,508.0,4.0,
10086,600.0,6.0,
10087,511.0,2.0,
10088,601.0,,
10089,505.0,6.0,
10090,606.0,1.0,
10091,504.0,1.0,
10092,604.0,,
10093,505.0,8.0,
10094,507.0,6.0,
10095,600.0,8.0,
10096,505.0,8.0,
10097,603.0,6.0,
10098,603.0,5.0,
10099,509.0,6.0,
10100,502.0,6.0,
10101,511.0,8.0,
10102,508.0,8.0,
10103,501.0,8.0,
10104,503.0,7.0,
10105,411.0,6.0,
10106,507.0,8.0,
10107,506.0,4.0,
10108,505.0,8.0,
10109,501.0,6.0,
10110,509.0,8.0,
10111,601.0,8.0,
10112,506.0,8.0,
10113,511.0,8.0,
10114,511.0,6.0,
10115,505.0,6.0,
10116,510.0,6.0,
10117,508.0,8.0,
10118,510.0,7.0,
10119,600.0,8.0,
10120,502.0,8.0,
10121,501.0,8.0,
10122,506.0,6.0,
10123,510.0,8.0,
10124,502.0,6.0,
10125,602.0,8.0,
10126,510.0,6.0,
10127,504.0,6.0,
10128,504.0,8.0,
10129,600.0,7.0,
10130,300.0,8.0,
10131,511.0,7.0,
10132,509.0,7.0,
10133,510.0,8.0,
10134,502.0,4.0,
10135,503.0,7.0,
10136,601.0,1.0,
10137,500.0,6.0,
10138,503.0,8.0,
10139,509.0,6.0,
10140,507.0,5.0,
10141,507.0,6.0,
10142,508.0,4.0,
10143,600.0,6.0,
10144,501.0,6.0,
10145,503.0,8.0,
10146,509.0,8.0,
10147,509.0,6.0,
10148,501.0,6.0,
10149,509.0,6.0,
10150,502.0,8.0,
10151,507.0,1.0,
10152,411.0,7.0,
10153,505.0,8.0,
10154,508.0,6.0,
10155,510.0,7.0,
10156,510.0,7.0,
10157,508.0,6.0,
10158,510.0,8.0,
10159,506.0,6.0,
10160,600.0,8.0,
10161,510.0,8.0,
10162,506.0,8.0,
10163,600.0,6.0,
10164,601.0,8.0,
10165,604.0,4.0,
10166,501.0,4.0,
10167,503.0,6.0,
10168,505.0,6.0,
10169,511.0,6.0,
10170,508.0,6.0,
10171,505.0,,
10172,600.0,8.0,
10173,506.0,5.0,
10174,501.0,7.0,
10175,504.0,6.0,
10176,603.0,8.0,
10177,410.0,6.0,
10178,510.0,7.0,
10179,510.0,8.0,
10180,504.0,6.0,
10181,601.0,6.0,
10182,504.0,6.0,
10183,511.0,6.0,
10184,503.0,8.0,
10185,,6.0,
10186,602.0,6.0,
10187,509.0,8.0,
10188,603.0,6.0,
10189,506.0,1.0,
10190,506.0,8.0,
10191,600.0,8.0,
10192,511.0,4.0,
10193,503.0,8.0,
10194,509.0,6.0,
10195,506.0,8.0,
10196,509.0,8.0,
10197,503.0,8.0,
10198,603.0,7.0,
10199,503.0,6.0,
10200,505.0,6.0,
10201,507.0,6.0,
10202,511.0,1.0,
10203,506.0,8.0,
10204,506.0,6.0,
10205,510.0,,
10206,601.0,6.0,
10207,500.0,6.0,
10208,600.0,5.0,
10209,600.0,,
10210,504.0,6.0,
10211,507.0,6.0,
10212,507.0,7.0,
10213,509.0,8.0,
10214,410.0,6.0,
10215,508.0,8.0,
10216,409.0,8.0,
10217,502.0,6.0,
10218,505.0,6.0,
10219,600.0,6.0,
10220,505.0,8.0,
10221,600.0,6.0,
10222,510.0,6.0,
10223,501.0,1.0,
10224,508.0,8.0,
10225,600.0,6.0,
10226,509.0,1.0,
10227,507.0,8.0,
10228,506.0,6.0,
10229,506.0,5.0,
10230,506.0,8.0,
10231,507.0,8.0,
10232,506.0,8.0,
10233,501.0,6.0,
10234,505.0,8.0,
10235,504.0,6.0,
10236,411.0,6.0,
10237,503.0,8.0,
10238,501.0,6.0,
10239,506.0,8.0,
10240,506.0,6.0,
10241,504.0,8.0,
10242,601.0,8.0,
10243,511.0,1.0,
10244,507.0,8.0,
10245,501.0,6.0,
10246,508.0,6.0,
10247,511.0,6.0,
10248,600.0,8.0,
10249,507.0,6.0,
10250,601.0,7.0,
10251,507.0,4.0,
10252,510.0,6.0,
10253,500.0,6.0,
10254,510.0,8.0,
10255,504.0,5.0,
10256,409.0,8.0,
10257,503.0,6.0,
10258,504.0,6.0,
10259,505.0,8.0,
10260,411.0,8.0,
10261,511.0,6.0,
10262,507.0,6.0,
10263,508.0,8.0,
10264,502.0,6.0,
10265,508.0,7.0,
10266,502.0,6.0,
10267,511.0,6.0,
10268,508.0,6.0,
10269,505.0,8.0,
10270,503.0,6.0,
10271,602.0,1.0,
10272,405.0,8.0,
10273,505.0,6.0,
10274,602.0,2.0,
10275,503.0,7.0,
10276,508.0,6.0,
10277,510.0,4.0,
10278,508.0,6.0,
10279,600.0,6.0,
10280,411.0,6.0,
10281,511.0,8.0,
10282,504.0,8.0,
10283,508.0,8.0,
10284,601.0,6.0,
10285,504.0,5.0,
10286,510.0,8.0,
10287,503.0,8.0,
10288,509.0,4.0,
10289,508.0,6.0,
10290,511.0,8.0,
10291,506.0,6.0,
10292,507.0,6.0,
10293,504.0,6.0,
10294,502.0,6.0,
10295,501.0,7.0,
10296,508.0,6.0,
10297,508.0,1.0,
10298,502.0,8.0,
10299,509.0,4.0,
10300,,6.0,
10301,504.0,6.0,
10302,603.0,,
10303,503.0,6.0,
10304,509.0,8.0,
10305,509.0,6.0,
10306,409.0,6.0,
10307,508.0,8.0,
10308,507.0,5.0,
10309,506.0,8.0,
10310,503.0,8.0,
10311,508.0,6.0,
10312,503.0,8.0,
10313,504.0,8.0,
10314,600.0,8.0,
10315,500.0,8.0,
10316,508.0,6.0,
10317,504.0,8.0,
10318,603.0,6.0,
10319,500.0,1.0,
10320,509.0,8.0,
10321,507.0,6.0,
10322,507.0,1.0,
10323,507.0,7.0,
10324,503.0,6.0,
10325,601.0,4.0,
10326,504.0,2.0,
10327,506.0,8.0,
10328,506.0,6.0,
10329,507.0,6.0,
10330,601.0,4.0,
10331,505.0,6.0,
10332,508.0,6.0,
10333,600.0,8.0,
10334,508.0,6.0,
10335,506.0,6.0,
10336,503.0,4.0,
10337,,6.0,
10338,507.0,1.0,
10339,506.0,8.0,
10340,510.0,4.0,
10341,503.0,8.0,
10342,506.0,6.0,
10343,504.0,8.0,
10344,508.0,8.0,
10345,,8.0,
10346,511.0,6.0,
10347,511.0,6.0,
10348,510.0,8.0,
10349,602.0,8.0,
10350,502.0,6.0,
10351,507.0,6.0,
10352,,6.0,
10353,503.0,8.0,
10354,506.0,5.0,
10355,509.0,6.0,
10356,503.0,6.0,
10357,600.0,1.0,
10358,504.0,8.0,
10359,505.0,6.0,
10360,510.0,7.0,
10361,502.0,8.0,
10362,503.0,7.0,
10363,508.0,8.0,
10364,604.0,6.0,
10365,411.0,6.0,
10366,600.0,8.0,
10367,600.0,8.0,
10368,511.0,8.0,
10369,502.0,8.0,
10370,501.0,6.0,
10371,504.0,8.0,
10372,502.0,6.0,
10373,504.0,7.0,
10374,705.0,8.0,
10375,507.0,5.0,
10376,505.0,8.0,
10377,507.0,6.0,
10378,507.0,8.0,
10379,504.0,2.0,
10380,503.0,6.0,
10381,504.0,6.0,
10382,505.0,8.0,
10383,508.0,5.0,
10384,508.0,8.0,
10385,510.0,2.0,
10386,600.0,6.0,
10387,509.0,6.0,
10388,511.0,8.0,
10389,508.0,8.0,
10390,506.0,6.0,
10391,600.0,6.0,
10392,507.0,8.0,
10393,506.0,8.0,
10394,605.0,8.0,
10395,509.0,8.0,
10396,508.0,7.0,
10397,411.0,6.0,
10398,508.0,,
10399,600.0,6.0,
10400,506.0,6.0,
10401,509.0,8.0,
10402,502.0,8.0,
10403,304.0,6.0,
10404,506.0,6.0,
10405,600.0,5.0,
10406,509.0,8.0,
10407,505.0,6.0,
10408,411.0,8.0,
10409,602.0,8.0,
10410,505.0,8.0,
10411,508.0,7.0,
10412,507.0,6.0,
10413,503.0,6.0,
10414,511.0,6.0,
10415,508.0,4.0,
10416,504.0,8.0,
10417,505.0,8.0,
10418,505.0,6.0,
10419,600.0,6.0,
10420,505.0,6.0,
10421,503.0,6.0,
10422,505.0,6.0,
10423,509.0,6.0,
10424,510.0,8.0,
10425,503.0,8.0,
10426,510.0,1.0,
10427,504.0,6.0,
10428,509.0,6.0,
10429,506.0,6.0,
10430,504.0,6.0,
10431,504.0,6.0,
10432,505.0,8.0,
10433,508.0,8.0,
10434,603.0,7.0,
10435,600.0,8.0,
10436,504.0,4.0,
10437,503.0,6.0,
10438,506.0,8.0,
10439,509.0,,
10440,503.0,8.0,
10441,502.0,8.0,
10442,506.0,8.0,
10443,507.0,8.0,
10444,503.0,6.0,
10445,504.0,5.0,
10446,508.0,6.0,
10447,504.0,8.0,
10448,511.0,8.0,
10449,601.0,8.0,
10450,505.0,4.0,
10451,411.0,1.0,
10452,600.0,8.0,
10453,506.0,7.0,
10454,510.0,4.0,
10455,507.0,6.0,
10456,507.0,1.0,
10457,504.0,6.0,
10458,503.0,8.0,
10459,511.0,5.0,
10460,511.0,1.0,
10461,602.0,5.0,
10462,504.0,8.0,
10463,503.0,8.0,
10464,504.0,2.0,
10465,507.0,8.0,
10466,600.0,6.0,
10467,600.0,8.0,
10468,510.0,6.0,
10469,603.0,4.0,
10470,511.0,7.0,
10471,503.0,6.0,
10472,502.0,8.0,
10473,504.0,6.0,
10474,511.0,6.0,
10475,503.0,6.0,
10476,503.0,6.0,
10477,510.0,7.0,
10478,504.0,5.0,
10479,508.0,6.0,
10480,503.0,6.0,
10481,506.0,7.0,
10482,601.0,6.0,
10483,508.0,6.0,
10484,507.0,8.0,
10485,603.0,8.0,
10486,509.0,6.0,
10487,511.0,8.0,
10488,605.0,6.0,
10489,507.0,1.0,
10490,509.0,1.0,
10491,502.0,8.0,
10492,503.0,8.0,
10493,601.0,8.0,
10494,600.0,2.0,
10495,505.0,6.0,
10496,506.0,6.0,
10497,601.0,7.0,
10498,502.0,8.0,
10499,507.0,8.0,
10500,511.0,4.0,
10501,509.0,8.0,
10502,602.0,8.0,
10503,505.0,8.0,
10504,609.0,8.0,
10505,506.0,2.0,
10506,508.0,5.0,
10507,510.0,6.0,
10508,503.0,5.0,
10509,602.0,,
10510,507.0,6.0,
10511,508.0,8.0,
10512,511.0,8.0,
10513,510.0,4.0,
10514,508.0,6.0,
10515,508.0,6.0,
10516,508.0,8.0,
10517,500.0,1.0,
10518,600.0,8.0,
10519,511.0,5.0,
10520,600.0,1.0,
10521,505.0,5.0,
10522,510.0,6.0,
10523,506.0,6.0,
10524,510.0,6.0,
10525,504.0,7.0,
10526,508.0,7.0,
10527,505.0,8.0,
10528,504.0,7.0,
10529,510.0,8.0,
10530,504.0,8.0,
10531,508.0,6.0,
10532,503.0,1.0,
10533,503.0,8.0,
10534,511.0,6.0,
10535,505.0,8.0,
10536,507.0,8.0,
10537,600.0,6.0,
10538,504.0,8.0,
10539,502.0,1.0,
10540,604.0,6.0,
10541,505.0,8.0,
10542,505.0,5.0,
10543,507.0,8.0,
10544,508.0,6.0,
10545,505.0,8.0,
10546,505.0,4.0,
10547,600.0,6.0,
10548,510.0,8.0,
10549,600.0,5.0,
10550,506.0,6.0,
10551,500.0,6.0,
10552,506.0,8.0,
10553,,7.0,
10554,600.0,6.0,
10555,601.0,6.0,
10556,509.0,6.0,
10557,506.0,6.0,
10558,603.0,8.0,
10559,506.0,5.0,
10560,503.0,6.0,
10561,500.0,8.0,
10562,600.0,6.0,
10563,506.0,6.0,
10564,511.0,6.0,
10565,600.0,6.0,
10566,503.0,8.0,
10567,506.0,6.0,
10568,504.0,6.0,
10569,507.0,6.0,
10570,509.0,6.0,
10571,,8.0,
10572,600.0,6.0,
10573,502.0,8.0,
10574,502.0,8.0,
10575,509.0,8.0,
10576,505.0,6.0,
10577,507.0,8.0,
10578,508.0,6.0,
10579,506.0,6.0,
10580,506.0,8.0,
10581,503.0,7.0,
10582,508.0,1.0,
10583,510.0,1.0,
10584,506.0,6.0,
10585,501.0,8.0,
10586,511.0,8.0,
10587,508.0,4.0,
10588,508.0,5.0,
10589,601.0,6.0,
10590,501.0,8.0,
10591,510.0,6.0,
10592,600.0,7.0,
10593,600.0,6.0,
10594,600.0,7.0,
10595,505.0,8.0,
10596,506.0,8.0,
10597,506.0,6.0,
10598,504.0,6.0,
10599,602.0,1.0,
10600,508.0,6.0,
10601,510.0,7.0,
10602,509.0,6.0,
10603,500.0,8.0,
10604,410.0,6.0,
10605,508.0,6.0,
10606,602.0,6.0,
10607,505.0,6.0,
10608,510.0,6.0,
10609,510.0,1.0,
10610,508.0,,
10611,507.0,4.0,
10612,600.0,6.0,
10613,506.0,6.0,
10614,600.0,6.0,
10615,500.0,8.0,
10616,510.0,6.0,
10617,507.0,5.0,
10618,500.0,6.0,
10619,505.0,6.0,
10620,600.0,8.0,
10621,506.0,6.0,
10622,505.0,8.0,
10623,506.0,8.0,
10624,507.0,7.0,
10625,507.0,4.0,
10626,507.0,8.0,
10627,507.0,6.0,
10628,508.0,8.0,
10629,508.0,6.0,
10630,502.0,6.0,
10631,601.0,8.0,
10632,511.0,6.0,
10633,509.0,1.0,
10634,600.0,6.0,
10635,509.0,6.0,
10636,505.0,6.0,
10637,507.0,2.0,
10638,501.0,8.0,
10639,507.0,6.0,
10640,506.0,6.0,
10641,511.0,6.0,
10642,508.0,8.0,
10643,601.0,6.0,
10644,502.0,2.0,
10645,510.0,8.0,
10646,501.0,6.0,
10647,500.0,,
10648,502.0,6.0,
10649,511.0,6.0,
10650,603.0,6.0,
10651,503.0,8.0,
10652,503.0,6.0,
10653,300.0,8.0,
10654,510.0,7.0,
10655,507.0,8.0,
10656,505.0,8.0,
10657,504.0,6.0,
10658,503.0,2.0,
10659,511.0,1.0,
10660,601.0,8.0,
10661,602.0,6.0,
10662,506.0,8.0,
10663,508.0,6.0,
10664,506.0,6.0,
10665,508.0,6.0,
10666,504.0,6.0,
10667,510.0,6.0,
10668,511.0,7.0,
10669,504.0,6.0,
10670,508.0,6.0,
10671,505.0,6.0,
10672,601.0,1.0,
10673,601.0,8.0,
10674,507.0,6.0,
10675,600.0,2.0,
10676,609.0,4.0,
10677,507.0,6.0,
10678,600.0,6.0,
10679,503.0,8.0,
10680,606.0,8.0,
10681,505.0,6.0,
10682,511.0,6.0,
10683,504.0,6.0,
10684,506.0,6.0,
10685,506.0,6.0,
10686,504.0,1.0,
10687,411.0,6.0,
10688,500.0,1.0,
10689,602.0,8.0,
10690,505.0,8.0,
10691,510.0,7.0,
10692,502.0,,
10693,502.0,3.0,
10694,509.0,6.0,
10695,510.0,1.0,
10696,502.0,6.0,
10697,503.0,7.0,
10698,506.0,8.0,
10699,508.0,6.0,
10700,510.0,,
10701,504.0,8.0,
10702,605.0,7.0,
10703,510.0,8.0,
10704,603.0,8.0,
10705,602.0,1.0,
10706,509.0,5.0,
10707,503.0,6.0,
10708,502.0,6.0,
10709,600.0,8.0,
10710,508.0,8.0,
10711,503.0,8.0,
10712,511.0,8.0,
10713,511.0,7.0,
10714,511.0,3.0,
10715,603.0,5.0,
10716,506.0,4.0,
10717,505.0,8.0,
10718,502.0,8.0,
10719,501.0,1.0,
10720,,,
10721,600.0,6.0,
10722,507.0,1.0,
10723,508.0,8.0,
10724,503.0,8.0,
10725,504.0,8.0,
10726,504.0,6.0,
10727,501.0,6.0,
10728,505.0,1.0,
10729,600.0,6.0,
10730,503.0,8.0,
10731,509.0,6.0,
10732,409.0,,
10733,501.0,6.0,
10734,505.0,6.0,
10735,604.0,,
10736,601.0,1.0,
10737,411.0,7.0,
10738,506.0,6.0,
10739,511.0,6.0,
10740,505.0,8.0,
10741,511.0,7.0,
10742,505.0,8.0,
10743,601.0,8.0,
10744,600.0,6.0,
10745,508.0,6.0,
10746,504.0,6.0,
10747,502.0,6.0,
10748,508.0,5.0,
10749,505.0,6.0,
10750,507.0,8.0,
10751,506.0,6.0,
10752,510.0,8.0,
10753,504.0,5.0,
10754,506.0,,
10755,510.0,7.0,
10756,508.0,8.0,
10757,504.0,5.0,
10758,506.0,6.0,
10759,504.0,8.0,
10760,510.0,8.0,
10761,510.0,5.0,
10762,509.0,8.0,
10763,510.0,6.0,
10764,600.0,8.0,
10765,403.0,6.0,
10766,504.0,8.0,
10767,501.0,6.0,
10768,505.0,6.0,
10769,600.0,5.0,
10770,511.0,6.0,
10771,509.0,6.0,
10772,506.0,6.0,
10773,507.0,8.0,
10774,501.0,8.0,
10775,504.0,8.0,
10776,504.0,8.0,
10777,600.0,6.0,
10778,506.0,6.0,
10779,503.0,8.0,
10780,504.0,6.0,
10781,504.0,6.0,
10782,508.0,6.0,
10783,410.0,8.0,
10784,505.0,8.0,
10785,508.0,6.0,
10786,508.0,7.0,
10787,502.0,8.0,
10788,606.0,6.0,
10789,506.0,8.0,
10790,601.0,6.0,
10791,507.0,5.0,
10792,506.0,8.0,
10793,505.0,6.0,
10794,603.0,4.0,
10795,708.0,3.0,
10796,508.0,8.0,
10797,509.0,6.0,
10798,600.0,7.0,
10799,705.0,8.0,
10800,505.0,6.0,
10801,505.0,5.0,
10802,508.0,1.0,
10803,510.0,6.0,
10804,600.0,6.0,
10805,505.0,8.0,
10806,511.0,6.0,
10807,411.0,8.0,
10808,503.0,6.0,5.0
10809,501.0,8.0,
10810,503.0,6.0,
10811,504.0,8.0,
10812,505.0,8.0,
10813,500.0,,
10814,502.0,7.0,
10815,502.0,6.0,
10816,600.0,8.0,
10817,507.0,6.0,
10818,509.0,6.0,
10819,504.0,6.0,
10820,502.0,6.0,
10821,511.0,7.0,
10822,503.0,6.0,
10823,503.0,7.0,
10824,511.0,7.0,
10825,602.0,8.0,
10826,502.0,4.0,
10827,503.0,7.0,
10828,602.0,8.0,
10829,600.0,6.0,
10830,505.0,8.0,
10831,503.0,5.0,
10832,505.0,6.0,
10833,507.0,8.0,
10834,602.0,7.0,
10835,511.0,8.0,
10836,503.0,6.0,
10837,506.0,6.0,
10838,510.0,,
10839,501.0,6.0,
10840,601.0,6.0,
10841,509.0,8.0,
10842,606.0,,
10843,601.0,2.0,
10844,504.0,6.0,
10845,505.0,8.0,
10846,503.0,8.0,
10847,603.0,2.0,
10848,511.0,6.0,
10849,510.0,6.0,
10850,600.0,3.0,
10851,711.0,6.0,
10852,501.0,6.0,
10853,505.0,1.0,
10854,711.0,8.0,
10855,505.0,8.0,
10856,711.0,8.0,
10857,502.0,8.0,
10858,603.0,8.0,
10859,508.0,8.0,
10860,500.0,6.0,
10861,506.0,6.0,
10862,507.0,8.0,
10863,601.0,7.0,
10864,510.0,7.0,
10865,505.0,6.0,
10866,600.0,,
10867,503.0,4.0,
10868,510.0,6.0,
10869,,1.0,
10870,511.0,,
10871,503.0,8.0,
10872,507.0,7.0,
10873,505.0,6.0,
10874,507.0,5.0,
10875,509.0,8.0,
10876,509.0,4.0,
10877,509.0,6.0,
10878,507.0,7.0,
10879,502.0,8.0,
10880,506.0,8.0,
10881,601.0,8.0,
10882,507.0,5.0,
10883,,1.0,
10884,600.0,5.0,
10885,506.0,,
10886,511.0,6.0,
10887,505.0,6.0,
10888,505.0,6.0,
10889,507.0,6.0,
10890,504.0,6.0,
10891,510.0,,
10892,510.0,,
10893,511.0,7.0,
10894,602.0,5.0,
10895,501.0,,
10896,504.0,7.0,
10897,510.0,6.0,
10898,507.0,6.0,
10899,507.0,8.0,
10900,600.0,7.0,
10901,511.0,8.0,
10902,502.0,6.0,
10903,511.0,,
10904,602.0,1.0,
10905,511.0,6.0,
10906,503.0,1.0,
10907,600.0,,
10908,508.0,8.0,
10909,504.0,8.0,
10910,,,
10911,511.0,4.0,
10912,509.0,6.0,
10913,506.0,5.0,
10914,510.0,8.0,
10915,510.0,8.0,
10916,602.0,8.0,
10917,509.0,8.0,
10918,501.0,5.0,
10919,509.0,6.0,
10920,507.0,8.0,
10921,504.0,8.0,
10922,509.0,6.0,
10923,511.0,1.0,
10924,503.0,6.0,
10925,511.0,5.0,
10926,603.0,1.0,
10927,506.0,8.0,
10928,504.0,8.0,
10929,506.0,8.0,
10930,508.0,6.0,
10931,511.0,7.0,
10932,506.0,6.0,
10933,510.0,8.0,
10934,507.0,7.0,
10935,510.0,8.0,
10936,509.0,8.0,
10937,502.0,7.0,
10938,600.0,5.0,
10939,504.0,6.0,
10940,602.0,8.0,
10941,611.0,6.0,
10942,510.0,8.0,
10943,508.0,8.0,
10944,407.0,8.0,
10945,504.0,5.0,
10946,508.0,8.0,
10947,711.0,8.0,
10948,509.0,8.0,
10949,511.0,,
10950,511.0,6.0,
10951,508.0,6.0,
10952,505.0,7.0,
10953,509.0,1.0,
10954,511.0,6.0,
10955,601.0,6.0,
10956,508.0,7.0,
10957,603.0,2.0,
10958,601.0,,
10959,504.0,6.0,
10960,503.0,1.0,
10961,409.0,8.0,
10962,508.0,6.0,
10963,508.0,6.0,
10964,501.0,8.0,
10965,602.0,7.0,
10966,502.0,8.0,
10967,502.0,6.0,
10968,502.0,4.0,
10969,511.0,1.0,
10970,504.0,8.0,
10971,507.0,4.0,
10972,507.0,8.0,
10973,,,
10974,605.0,8.0,
10975,506.0,,
10976,600.0,5.0,
10977,509.0,4.0,
10978,507.0,,
10979,510.0,8.0,
10980,501.0,4.0,
10981,711.0,5.0,
10982,503.0,8.0,
10983,507.0,6.0,
10984,600.0,2.0,
10985,507.0,8.0,
10986,509.0,8.0,
10987,501.0,8.0,
10988,511.0,,
10989,505.0,6.0,
10990,500.0,8.0,
10991,503.0,6.0,
10992,605.0,1.0,
10993,503.0,6.0,
10994,,6.0,
10995,705.0,,
10996,500.0,6.0,
10997,602.0,4.0,
10998,511.0,,
10999,507.0,8.0,
11000,510.0,4.0,
11001,605.0,3.0,
11002,,8.0,
11003,508.0,8.0,
11004,503.0,7.0,
11005,507.0,1.0,
11006,509.0,6.0,
11007,500.0,6.0,
11008,711.0,4.0,
11009,500.0,1.0,
11010,506.0,6.0,
11011,504.0,5.0,
11012,504.0,8.0,
11013,503.0,6.0,
11014,504.0,6.0,
11015,506.0,5.0,
11016,503.0,6.0,
11017,501.0,3.0,
11018,503.0,6.0,
11019,503.0,6.0,
11020,504.0,6.0,
11021,507.0,4.0,
11022,504.0,6.0,
11023,504.0,5.0,
11024,402.0,,
11025,505.0,8.0,
11026,507.0,6.0,
11027,505.0,,
11028,501.0,6.0,
11029,501.0,3.0,
11030,601.0,5.0,
11031,507.0,,
11032,506.0,8.0,
11033,506.0,6.0,
11034,511.0,6.0,
11035,601.0,6.0,
11036,510.0,8.0,
11037,504.0,8.0,
11038,605.0,8.0,
11039,508.0,6.0,
11040,503.0,6.0,
11041,411.0,4.0,
11042,411.0,8.0,
11043,504.0,8.0,
11044,503.0,6.0,
11045,504.0,6.0,
11046,508.0,8.0,
11047,603.0,6.0,
11048,502.0,8.0,
11049,506.0,2.0,
11050,505.0,8.0,
11051,604.0,4.0,
11052,506.0,6.0,
11053,500.0,8.0,
11054,511.0,7.0,
11055,602.0,6.0,
11056,505.0,8.0,
11057,501.0,7.0,
11058,501.0,6.0,
11059,407.0,8.0,
11060,505.0,8.0,
11061,508.0,5.0,
11062,510.0,6.0,
11063,500.0,8.0,
11064,511.0,7.0,
11065,500.0,6.0,
11066,509.0,8.0,
11067,504.0,6.0,
11068,600.0,6.0,
11069,506.0,8.0,
11070,507.0,8.0,
11071,504.0,6.0,
11072,504.0,8.0,
11073,506.0,8.0,
11074,507.0,6.0,
11075,600.0,8.0,
11076,507.0,8.0,
11077,508.0,6.0,
11078,505.0,5.0,
11079,508.0,6.0,
11080,505.0,6.0,
11081,509.0,8.0,
11082,511.0,6.0,
11083,600.0,6.0,
11084,504.0,8.0,
11085,507.0,8.0,
11086,504.0,8.0,
11087,504.0,8.0,
11088,508.0,6.0,
11089,502.0,8.0,
11090,600.0,6.0,
11091,504.0,6.0,
11092,506.0,,
11093,511.0,5.0,
11094,503.0,6.0,
11095,502.0,6.0,
11096,503.0,6.0,
11097,503.0,8.0,
11098,506.0,6.0,
11099,502.0,6.0,
11100,502.0,8.0,
11101,507.0,6.0,
11102,602.0,6.0,
11103,503.0,6.0,
11104,500.0,8.0,
11105,505.0,6.0,
11106,508.0,8.0,
11107,602.0,8.0,
11108,502.0,6.0,
11109,602.0,2.0,
11110,601.0,6.0,
11111,508.0,8.0,
11112,511.0,6.0,
11113,505.0,6.0,
11114,502.0,8.0,
11115,506.0,8.0,
11116,509.0,8.0,
11117,509.0,7.0,
11118,507.0,1.0,
11119,504.0,1.0,
11120,503.0,6.0,
11121,506.0,6.0,
11122,511.0,8.0,
11123,411.0,8.0,
11124,503.0,8.0,
11125,504.0,6.0,
11126,508.0,6.0,
11127,507.0,6.0,
11128,601.0,5.0,
11129,600.0,6.0,
11130,509.0,6.0,
11131,504.0,5.0,
11132,509.0,7.0,
11133,601.0,,
11134,510.0,1.0,
11135,600.0,6.0,
11136,501.0,8.0,
11137,509.0,7.0,
11138,602.0,8.0,
11139,503.0,8.0,
11140,508.0,8.0,
11141,504.0,6.0,
11142,600.0,7.0,
11143,511.0,8.0,
11144,510.0,4.0,
11145,509.0,7.0,
11146,506.0,8.0,
11147,506.0,8.0,
11148,500.0,7.0,
11149,500.0,6.0,
11150,509.0,7.0,
11151,602.0,6.0,
11152,504.0,6.0,
11153,503.0,8.0,
11154,501.0,6.0,
11155,507.0,7.0,
11156,508.0,2.0,
11157,601.0,4.0,
11158,509.0,8.0,
11159,505.0,6.0,
11160,504.0,6.0,
11161,507.0,8.0,
11162,507.0,6.0,
11163,505.0,6.0,
11164,511.0,8.0,
11165,508.0,6.0,
11166,505.0,3.0,
11167,502.0,8.0,
11168,602.0,8.0,
11169,503.0,6.0,
11170,504.0,8.0,
11171,502.0,6.0,
11172,604.0,1.0,
11173,504.0,8.0,
11174,503.0,6.0,
11175,508.0,6.0,
11176,600.0,4.0,
11177,411.0,6.0,
11178,506.0,6.0,
11179,509.0,1.0,
11180,507.0,7.0,
11181,507.0,6.0,
11182,600.0,6.0,
11183,509.0,6.0,
11184,508.0,6.0,
11185,600.0,8.0,
11186,511.0,1.0,
11187,604.0,6.0,
11188,500.0,6.0,
11189,503.0,5.0,
11190,505.0,6.0,
11191,501.0,8.0,
11192,503.0,6.0,
11193,600.0,,
11194,601.0,1.0,
11195,600.0,7.0,
11196,602.0,8.0,
11197,604.0,4.0,
11198,509.0,6.0,
11199,509.0,8.0,
11200,506.0,6.0,
11201,507.0,6.0,
11202,507.0,7.0,
11203,506.0,6.0,
11204,504.0,8.0,
11205,508.0,8.0,
11206,506.0,8.0,
