row_id,weight_orig,mental_health_not_good,grade
9254,310.0,4.0,
9255,112.0,3.0,
9256,130.0,5.0,
9257,115.0,4.0,
9258,,3.0,
9259,140.0,3.0,
9260,97.0,2.0,
9261,160.0,4.0,
9262,113.0,4.0,
9263,154.0,4.0,
9264,290.0,5.0,
9265,125.0,3.0,
9266,175.0,1.0,
9267,190.0,1.0,
9268,150.0,2.0,
9269,165.0,2.0,
9270,160.0,3.0,
9271,119.0,4.0,
9272,170.0,3.0,
9273,161.0,2.0,
9274,270.0,2.0,
9275,200.0,3.0,
9276,,4.0,
9277,160.0,3.0,
9278,180.0,2.0,
9279,226.0,2.0,
9280,150.0,3.0,
9281,184.0,2.0,
9282,139.0,2.0,
9283,115.0,3.0,
9284,240.0,3.0,
9285,142.0,4.0,
9286,115.0,3.0,
9287,188.0,3.0,
9288,130.0,3.0,
9289,135.0,3.0,
9290,115.0,3.0,
9291,161.0,1.0,
9292,135.0,2.0,
9293,260.0,3.0,
9294,130.0,3.0,
9295,285.0,4.0,
9296,185.0,1.0,
9297,115.0,3.0,
9298,181.0,4.0,
9299,145.0,3.0,
9300,399.0,5.0,
9301,146.0,1.0,
9302,235.0,1.0,
9303,,4.0,
9304,98.0,3.0,
9305,222.0,5.0,
9306,205.0,4.0,
9307,128.0,1.0,
9308,117.0,3.0,
9309,125.0,3.0,
9310,85.0,4.0,
9311,,5.0,
9312,,3.0,
9313,155.0,1.0,
9314,140.0,2.0,
9315,,2.0,
9316,135.0,5.0,
9317,140.0,3.0,
9318,125.0,4.0,
9319,,1.0,
9320,144.0,4.0,
9321,236.0,2.0,
9322,300.0,3.0,
9323,169.0,3.0,
9324,210.0,,
9325,175.0,3.0,
9326,190.0,2.0,
9327,166.0,4.0,
9328,115.0,3.0,
9329,230.0,3.0,
9330,180.0,3.0,
9331,115.0,2.0,
9332,140.0,4.0,
9333,163.0,1.0,
9334,140.0,1.0,
9335,115.0,3.0,
9336,280.0,3.0,
9337,116.0,3.0,
9338,178.0,3.0,
9339,140.0,3.0,
9340,202.0,3.0,
9341,230.0,3.0,
9342,210.0,4.0,
9343,169.0,3.0,
9344,110.0,3.0,
9345,145.0,1.0,
9346,125.0,4.0,
9347,135.0,2.0,
9348,260.0,3.0,
9349,135.0,5.0,
9350,138.0,1.0,
9351,260.0,3.0,
9352,101.0,3.0,
9353,125.0,3.0,
9354,240.0,3.0,
9355,178.0,3.0,
9356,185.0,4.0,
9357,125.0,3.0,
9358,112.0,2.0,
9359,190.0,3.0,
9360,165.0,4.0,
9361,210.0,2.0,
9362,90.0,1.0,
9363,157.0,2.0,
9364,120.0,1.0,
9365,,3.0,
9366,107.0,2.0,
9367,356.0,1.0,
9368,140.0,3.0,
9369,135.0,2.0,
9370,145.0,3.0,
9371,110.0,5.0,
9372,194.0,3.0,
9373,100.0,2.0,
9374,135.0,3.0,
9375,100.0,4.0,
9376,190.0,2.0,
9377,140.0,4.0,
9378,180.0,2.0,
9379,140.0,3.0,
9380,200.0,2.0,
9381,220.0,2.0,
9382,115.0,4.0,
9383,165.0,,
9384,180.0,4.0,
9385,110.0,4.0,
9386,120.0,1.0,
9387,175.0,1.0,
9388,178.0,3.0,
9389,132.0,4.0,
9390,205.0,3.0,
9391,155.0,3.0,
9392,153.0,2.0,
9393,163.0,4.0,
9394,125.0,4.0,
9395,197.0,1.0,
9396,125.0,5.0,
9397,168.0,4.0,
9398,170.0,1.0,
9399,111.0,3.0,
9400,170.0,2.0,
9401,150.0,4.0,
9402,130.0,2.0,
9403,150.0,1.0,
9404,208.0,1.0,
9405,180.0,3.0,
9406,185.0,5.0,
9407,126.0,,
9408,130.0,4.0,
9409,,4.0,
9410,145.0,1.0,
9411,220.0,5.0,
9412,273.0,3.0,
9413,145.0,1.0,
9414,112.0,3.0,
9415,180.0,3.0,
9416,170.0,1.0,
9417,170.0,2.0,
9418,187.0,3.0,
9419,250.0,4.0,
9420,270.0,3.0,
9421,123.0,3.0,
9422,175.0,4.0,
9423,190.0,1.0,
9424,111.0,1.0,
9425,210.0,2.0,
9426,135.0,1.0,
9427,115.0,3.0,
9428,184.0,1.0,
9429,185.0,4.0,
9430,113.0,5.0,
9431,90.0,1.0,
9432,130.0,4.0,
9433,166.0,5.0,
9434,180.0,1.0,
9435,170.0,4.0,
9436,230.0,1.0,
9437,150.0,3.0,
9438,120.0,3.0,
9439,144.0,4.0,
9440,310.0,3.0,
9441,250.0,4.0,
9442,180.0,1.0,
9443,108.0,4.0,
9444,220.0,3.0,
9445,220.0,4.0,
9446,170.0,3.0,
9447,125.0,3.0,
9448,120.0,2.0,
9449,120.0,3.0,
9450,105.0,3.0,
9451,130.0,2.0,
9452,182.0,2.0,
9453,160.0,4.0,
9454,168.0,1.0,
9455,,3.0,
9456,148.0,2.0,
9457,160.0,3.0,
9458,130.0,2.0,
9459,180.0,1.0,
9460,130.0,2.0,
9461,135.0,2.0,
9462,235.0,2.0,
9463,270.0,2.0,
9464,150.0,4.0,
9465,180.0,2.0,
9466,160.0,3.0,
9467,148.0,3.0,
9468,140.0,1.0,
9469,110.0,3.0,
9470,130.0,2.0,
9471,155.0,3.0,
9472,270.0,5.0,
9473,,4.0,
9474,120.0,1.0,
9475,,2.0,
9476,188.0,4.0,
9477,100.0,5.0,
9478,145.0,,
9479,,3.0,
9480,,5.0,
9481,140.0,4.0,
9482,119.0,5.0,
9483,100.0,5.0,
9484,135.0,1.0,
9485,,2.0,
9486,,,
9487,,3.0,
9488,125.0,4.0,
9489,120.0,2.0,
9490,,3.0,
9491,,,
9492,120.0,3.0,
9493,138.0,,
9494,200.0,3.0,
9495,100.0,3.0,
9496,120.0,1.0,
9497,280.0,5.0,
9498,114.0,2.0,
9499,193.0,5.0,
9500,124.0,2.0,
9501,165.0,3.0,
9502,130.0,2.0,
9503,168.0,1.0,
9504,160.0,3.0,
9505,235.0,3.0,
9506,203.0,3.0,
9507,,,
9508,218.0,4.0,
9509,115.0,4.0,
9510,169.0,4.0,
9511,,4.0,
9512,315.0,1.0,
9513,125.0,3.0,
9514,135.0,2.0,
9515,242.0,5.0,
9516,95.0,5.0,
9517,145.0,,
9518,140.0,3.0,
9519,185.0,4.0,
9520,115.0,,
9521,,4.0,
9522,145.0,3.0,
9523,125.0,2.0,
9524,90.0,4.0,
9525,,2.0,
9526,213.0,2.0,
9527,105.0,1.0,
9528,125.0,3.0,
9529,153.0,4.0,
9530,140.0,3.0,
9531,148.0,4.0,
9532,239.0,4.0,
9533,230.0,3.0,
9534,125.0,1.0,
9535,115.0,1.0,
9536,150.0,4.0,
9537,150.0,,
9538,123.0,1.0,
9539,185.0,2.0,
9540,145.0,4.0,
9541,111.0,5.0,
9542,110.0,4.0,
9543,160.0,,
9544,100.0,1.0,
9545,115.0,2.0,
9546,168.0,3.0,
9547,250.0,5.0,
9548,173.0,2.0,
9549,157.0,2.0,
9550,140.0,3.0,
9551,246.0,2.0,
9552,160.0,4.0,
9553,150.0,4.0,
9554,175.0,3.0,
9555,260.0,4.0,
9556,122.0,2.0,
9557,140.0,3.0,
9558,,3.0,
9559,135.0,3.0,
9560,195.0,2.0,
9561,300.0,3.0,
9562,205.0,2.0,
9563,120.0,1.0,
9564,225.0,3.0,
9565,150.0,2.0,
9566,135.0,3.0,
9567,295.0,5.0,
9568,160.0,4.0,
9569,140.0,4.0,
9570,190.0,2.0,
9571,195.0,2.0,
9572,205.0,2.0,
9573,183.0,1.0,
9574,140.0,1.0,
9575,220.0,2.0,
9576,,4.0,
9577,125.0,5.0,
9578,206.0,1.0,
9579,120.0,4.0,
9580,159.0,3.0,
9581,190.0,2.0,
9582,150.0,1.0,
9583,184.0,4.0,
9584,150.0,2.0,
9585,125.0,2.0,
9586,140.0,4.0,
9587,249.0,4.0,
9588,106.0,4.0,
9589,165.0,4.0,
9590,245.0,2.0,
9591,,2.0,
9592,259.0,2.0,
9593,168.0,1.0,
9594,130.0,2.0,
9595,120.0,5.0,
9596,150.0,3.0,
9597,190.0,2.0,
9598,215.0,1.0,
9599,280.0,3.0,
9600,155.0,1.0,
9601,140.0,1.0,
9602,125.0,1.0,
9603,129.0,3.0,
9604,140.0,4.0,
9605,180.0,3.0,
9606,140.0,4.0,
9607,110.0,4.0,
9608,,,
9609,125.0,3.0,
9610,152.0,4.0,
9611,145.0,4.0,
9612,140.0,4.0,
9613,200.0,,
9614,98.0,3.0,
9615,137.0,1.0,
9616,112.0,2.0,
9617,105.0,3.0,
9618,118.0,5.0,
9619,134.0,,
9620,135.0,3.0,
9621,200.0,3.0,
9622,190.0,5.0,
9623,130.0,3.0,
9624,125.0,2.0,
9625,154.0,3.0,
9626,110.0,3.0,
9627,165.0,3.0,
9628,126.0,4.0,
9629,145.0,4.0,
9630,129.0,3.0,
9631,101.0,,
9632,178.0,4.0,
9633,180.0,1.0,
9634,167.0,5.0,
9635,141.0,3.0,
9636,124.0,2.0,
9637,155.0,4.0,
9638,144.0,2.0,
9639,300.0,2.0,
9640,195.0,4.0,
9641,160.0,1.0,
9642,200.0,4.0,
9643,155.0,1.0,
9644,249.0,4.0,
9645,215.0,3.0,
9646,120.0,2.0,
9647,150.0,4.0,
9648,,1.0,
9649,154.0,3.0,
9650,240.0,4.0,
9651,225.0,4.0,
9652,110.0,4.0,
9653,110.0,3.0,
9654,155.0,1.0,
9655,250.0,4.0,
9656,111.0,4.0,
9657,110.0,4.0,
9658,99.0,5.0,
9659,140.0,3.0,
9660,108.0,3.0,
9661,115.0,4.0,
9662,95.0,1.0,
9663,200.0,2.0,
9664,245.0,2.0,
9665,135.0,2.0,
9666,140.0,3.0,
9667,120.0,5.0,
9668,110.0,1.0,
9669,105.0,4.0,
9670,162.0,3.0,
9671,97.0,4.0,
9672,115.0,5.0,
9673,122.0,4.0,
9674,202.0,3.0,
9675,140.0,3.0,
9676,235.0,3.0,
9677,110.0,4.0,
9678,173.0,2.0,
9679,195.0,4.0,
9680,220.0,3.0,
9681,190.0,3.0,
9682,200.0,1.0,
9683,130.0,1.0,
9684,145.0,3.0,
9685,116.0,4.0,
9686,165.0,2.0,
9687,230.0,4.0,
9688,160.0,3.0,
9689,110.0,3.0,
9690,196.0,1.0,
9691,190.0,2.0,
9692,198.0,4.0,
9693,235.0,4.0,
9694,130.0,5.0,
9695,136.0,2.0,
9696,125.0,5.0,
9697,125.0,5.0,
9698,120.0,5.0,
9699,150.0,2.0,
9700,135.0,4.0,
9701,150.0,4.0,
9702,105.0,5.0,
9703,,2.0,
9704,108.0,4.0,
9705,125.0,2.0,
9706,190.0,1.0,
9707,110.0,4.0,
9708,110.0,5.0,
9709,220.0,3.0,
9710,125.0,4.0,
9711,113.0,,
9712,150.0,5.0,
9713,175.0,4.0,
9714,120.0,4.0,
9715,175.0,,
9716,121.0,4.0,
9717,148.0,5.0,
9718,188.0,3.0,
9719,108.0,4.0,
9720,180.0,4.0,
9721,150.0,3.0,
9722,114.0,1.0,
9723,160.0,2.0,
9724,134.0,4.0,
9725,165.0,3.0,
9726,145.0,4.0,
9727,215.0,3.0,
9728,208.0,2.0,
9729,165.0,2.0,
9730,148.0,2.0,
9731,122.0,3.0,
9732,145.0,2.0,
9733,135.0,2.0,
9734,115.0,4.0,
9735,121.0,3.0,
9736,135.0,2.0,
9737,,1.0,
9738,125.0,3.0,
9739,148.0,4.0,
9740,150.0,3.0,
9741,140.0,4.0,
9742,285.0,5.0,
9743,160.0,2.0,
9744,170.0,2.0,
9745,125.0,1.0,
9746,150.0,5.0,
9747,125.0,3.0,
9748,106.0,5.0,
9749,220.0,4.0,
9750,134.0,4.0,
9751,150.0,3.0,
9752,114.0,3.0,
9753,146.0,1.0,
9754,150.0,3.0,
9755,145.0,2.0,
9756,258.0,3.0,
9757,160.0,1.0,
9758,190.0,2.0,
9759,260.0,4.0,
9760,115.0,2.0,
9761,115.0,4.0,
9762,105.0,4.0,
9763,150.0,1.0,
9764,120.0,3.0,
9765,299.0,1.0,
9766,255.0,3.0,
9767,120.0,4.0,
9768,190.0,3.0,
9769,125.0,4.0,
9770,165.0,2.0,
9771,125.0,4.0,
9772,170.0,2.0,
9773,153.0,5.0,
9774,186.0,3.0,
9775,209.0,2.0,
9776,180.0,4.0,
9777,190.0,2.0,
9778,165.0,3.0,
9779,135.0,3.0,
9780,110.0,1.0,
9781,158.0,3.0,
9782,172.0,3.0,
9783,,2.0,
9784,131.0,4.0,
9785,97.0,4.0,
9786,119.0,2.0,
9787,235.0,4.0,
9788,340.0,4.0,
9789,193.0,1.0,
9790,156.0,1.0,
9791,130.0,4.0,
9792,95.0,4.0,
9793,110.0,4.0,
9794,160.0,4.0,
9795,155.0,2.0,
9796,120.0,1.0,
9797,109.0,5.0,
9798,105.0,3.0,
9799,170.0,4.0,
9800,128.0,3.0,
9801,,1.0,
9802,160.0,3.0,
9803,210.0,4.0,
9804,130.0,3.0,
9805,105.0,3.0,
9806,160.0,3.0,
9807,126.0,4.0,
9808,228.0,4.0,
9809,130.0,3.0,
9810,110.0,2.0,
9811,167.0,5.0,
9812,140.0,3.0,
9813,135.0,4.0,
9814,165.0,5.0,
9815,205.0,2.0,
9816,144.0,3.0,
9817,180.0,4.0,
9818,120.0,4.0,
9819,135.0,3.0,
9820,200.0,1.0,
9821,110.0,2.0,
9822,127.0,3.0,
9823,135.0,4.0,
9824,145.0,3.0,
9825,160.0,2.0,
9826,120.0,3.0,
9827,288.0,2.0,
9828,169.0,2.0,
9829,133.0,,
9830,125.0,3.0,
9831,179.0,4.0,
9832,127.0,2.0,
9833,153.0,3.0,
9834,234.0,5.0,
9835,165.0,1.0,
9836,265.0,2.0,
9837,,4.0,
9838,135.0,4.0,
9839,110.0,4.0,
9840,121.0,3.0,
9841,134.0,3.0,
9842,185.0,1.0,
9843,150.0,4.0,
9844,121.0,3.0,
9845,130.0,3.0,
9846,168.0,2.0,
9847,105.0,1.0,
9848,170.0,3.0,
9849,210.0,5.0,
9850,169.0,3.0,
9851,103.0,4.0,
9852,215.0,2.0,
9853,110.0,4.0,
9854,180.0,3.0,
9855,145.0,5.0,
9856,120.0,3.0,
9857,193.0,5.0,
9858,90.0,3.0,
9859,138.0,4.0,
9860,132.0,,
9861,130.0,3.0,
9862,135.0,1.0,
9863,252.0,1.0,
9864,200.0,3.0,
9865,165.0,2.0,
9866,175.0,4.0,
9867,173.0,3.0,
9868,180.0,5.0,
9869,235.0,2.0,
9870,110.0,,
9871,230.0,1.0,
9872,147.0,5.0,
9873,155.0,1.0,
9874,140.0,4.0,
9875,120.0,5.0,
9876,148.0,,
9877,207.0,2.0,
9878,150.0,1.0,
9879,190.0,4.0,
9880,,1.0,
9881,230.0,1.0,
9882,155.0,2.0,
9883,145.0,4.0,
9884,155.0,5.0,
9885,308.0,1.0,
9886,175.0,,
9887,85.0,5.0,
9888,180.0,4.0,
9889,175.0,3.0,
9890,165.0,1.0,
9891,145.0,2.0,
9892,120.0,,
9893,148.0,5.0,
9894,130.0,4.0,
9895,280.0,4.0,
9896,181.0,5.0,
9897,168.0,4.0,
9898,155.0,,
9899,205.0,4.0,
9900,180.0,5.0,
9901,115.0,2.0,
9902,,4.0,
9903,120.0,4.0,
9904,190.0,2.0,
9905,229.0,1.0,
9906,145.0,3.0,
9907,128.0,2.0,
9908,157.0,1.0,
9909,269.0,2.0,
9910,100.0,4.0,
9911,155.0,5.0,
9912,160.0,1.0,
9913,125.0,1.0,
9914,118.0,3.0,
9915,215.0,3.0,
9916,123.0,3.0,
9917,167.0,4.0,
9918,160.0,3.0,
9919,158.0,2.0,
9920,250.0,2.0,
9921,140.0,2.0,
9922,195.0,4.0,
9923,120.0,5.0,
9924,156.0,4.0,
9925,175.0,2.0,
9926,183.0,1.0,
9927,220.0,,
9928,128.0,,
9929,130.0,2.0,
9930,135.0,2.0,
9931,125.0,4.0,
9932,120.0,4.0,
9933,168.0,2.0,
9934,125.0,2.0,
9935,145.0,1.0,
9936,170.0,3.0,
9937,200.0,3.0,
9938,98.0,5.0,
9939,129.0,2.0,
9940,135.0,3.0,
9941,233.0,1.0,
9942,150.0,3.0,
9943,130.0,4.0,
9944,115.0,4.0,
9945,138.0,3.0,
9946,150.0,5.0,
9947,90.0,5.0,
9948,205.0,1.0,
9949,135.0,2.0,
9950,130.0,4.0,
9951,180.0,3.0,
9952,188.0,2.0,
9953,165.0,3.0,
9954,140.0,3.0,
9955,100.0,5.0,
9956,90.0,2.0,
9957,220.0,,
9958,150.0,2.0,
9959,115.0,3.0,
9960,128.0,1.0,
9961,125.0,2.0,
9962,135.0,1.0,
9963,148.0,1.0,
9964,100.0,3.0,
9965,134.0,4.0,
9966,120.0,4.0,
9967,175.0,1.0,
9968,98.0,4.0,
9969,95.0,3.0,
9970,140.0,4.0,
9971,180.0,3.0,
9972,132.0,2.0,
9973,135.0,5.0,
9974,210.0,3.0,
9975,160.0,3.0,
9976,192.0,3.0,
9977,123.0,3.0,
9978,150.0,4.0,
9979,172.0,4.0,
9980,140.0,3.0,
9981,,,
9982,138.0,3.0,
9983,165.0,2.0,
9984,157.0,2.0,
9985,235.0,3.0,
9986,242.0,4.0,
9987,185.0,4.0,
9988,200.0,3.0,
9989,130.0,3.0,
9990,198.0,3.0,
9991,138.0,5.0,
9992,102.0,3.0,
9993,,3.0,
9994,320.0,2.0,
9995,140.0,4.0,
9996,,1.0,
9997,153.0,,
9998,210.0,2.0,
9999,145.0,3.0,
10000,80.0,2.0,
10001,173.0,3.0,
10002,112.0,5.0,
10003,145.0,1.0,
10004,144.0,3.0,
10005,187.0,1.0,
10006,98.0,2.0,
10007,180.0,2.0,
10008,180.0,3.0,
10009,150.0,5.0,
10010,150.0,4.0,
10011,140.0,2.0,
10012,145.0,1.0,
10013,125.0,1.0,
10014,95.0,3.0,
10015,182.0,3.0,
10016,140.0,2.0,
10017,154.0,4.0,
10018,150.0,2.0,
10019,120.0,5.0,
10020,150.0,4.0,
10021,,1.0,
10022,,5.0,
10023,111.0,3.0,
10024,155.0,4.0,
10025,230.0,2.0,
10026,300.0,5.0,
10027,103.0,4.0,
10028,159.0,3.0,
10029,180.0,2.0,
10030,102.0,4.0,
10031,300.0,1.0,
10032,120.0,3.0,
10033,132.0,3.0,
10034,145.0,4.0,
10035,152.0,3.0,
10036,95.0,1.0,
10037,165.0,1.0,
10038,125.0,3.0,
10039,120.0,5.0,
10040,140.0,1.0,
10041,145.0,3.0,
10042,263.0,3.0,
10043,210.0,4.0,
10044,104.0,4.0,
10045,175.0,5.0,
10046,155.0,4.0,
10047,153.0,2.0,
10048,243.0,3.0,
10049,160.0,1.0,
10050,250.0,5.0,
10051,230.0,,
10052,263.0,4.0,
10053,185.0,1.0,
10054,152.0,4.0,
10055,185.0,4.0,
10056,180.0,4.0,
10057,246.0,5.0,
10058,213.0,2.0,
10059,185.0,4.0,
10060,215.0,3.0,
10061,121.0,3.0,
10062,115.0,2.0,
10063,171.0,2.0,
10064,140.0,1.0,
10065,230.0,1.0,
10066,135.0,1.0,
10067,200.0,1.0,
10068,122.0,1.0,
10069,200.0,3.0,
10070,160.0,1.0,
10071,183.0,1.0,
10072,176.0,3.0,
10073,205.0,3.0,
10074,185.0,5.0,
10075,190.0,2.0,
10076,194.0,3.0,
10077,270.0,3.0,
10078,399.0,1.0,
10079,135.0,5.0,
10080,148.0,4.0,
10081,195.0,2.0,
10082,240.0,3.0,
10083,160.0,3.0,
10084,135.0,2.0,
10085,176.0,4.0,
10086,148.0,2.0,
10087,160.0,1.0,
10088,225.0,,
10089,180.0,5.0,
10090,195.0,1.0,
10091,120.0,5.0,
10092,164.0,,
10093,135.0,,
10094,125.0,3.0,
10095,145.0,2.0,
10096,230.0,5.0,
10097,160.0,3.0,
10098,165.0,1.0,
10099,182.0,2.0,
10100,135.0,5.0,
10101,155.0,3.0,
10102,185.0,3.0,
10103,95.0,4.0,
10104,140.0,1.0,
10105,120.0,3.0,
10106,120.0,3.0,
10107,209.0,2.0,
10108,200.0,3.0,
10109,100.0,3.0,
10110,139.0,3.0,
10111,140.0,4.0,
10112,112.0,4.0,
10113,190.0,2.0,
10114,150.0,2.0,
10115,195.0,3.0,
10116,180.0,3.0,
10117,122.0,5.0,
10118,156.0,1.0,
10119,180.0,3.0,
10120,,4.0,
10121,140.0,4.0,
10122,134.0,3.0,
10123,150.0,3.0,
10124,115.0,4.0,
10125,215.0,3.0,
10126,154.0,1.0,
10127,120.0,4.0,
10128,120.0,4.0,
10129,200.0,4.0,
10130,125.0,4.0,
10131,110.0,4.0,
10132,120.0,4.0,
10133,135.0,3.0,
10134,119.0,3.0,
10135,95.0,1.0,
10136,160.0,2.0,
10137,,2.0,
10138,119.0,1.0,
10139,170.0,3.0,
10140,135.0,1.0,
10141,190.0,1.0,
10142,180.0,1.0,
10143,235.0,3.0,
10144,145.0,4.0,
10145,150.0,2.0,
10146,150.0,3.0,
10147,225.0,2.0,
10148,,2.0,
10149,225.0,2.0,
10150,140.0,3.0,
10151,180.0,2.0,
10152,97.0,5.0,
10153,155.0,2.0,
10154,130.0,3.0,
10155,195.0,4.0,
10156,135.0,4.0,
10157,,3.0,
10158,200.0,4.0,
10159,190.0,5.0,
10160,185.0,3.0,
10161,263.0,4.0,
10162,,5.0,
10163,200.0,3.0,
10164,270.0,5.0,
10165,200.0,3.0,
10166,,4.0,
10167,130.0,5.0,
10168,399.0,2.0,
10169,160.0,2.0,
10170,130.0,4.0,
10171,,,
10172,210.0,3.0,
10173,145.0,2.0,
10174,120.0,3.0,
10175,110.0,2.0,
10176,250.0,1.0,
10177,103.0,3.0,
10178,178.0,4.0,
10179,150.0,2.0,
10180,130.0,5.0,
10181,150.0,4.0,
10182,125.0,4.0,
10183,140.0,3.0,
10184,119.0,3.0,
10185,,2.0,
10186,180.0,3.0,
10187,148.0,4.0,
10188,289.0,4.0,
10189,,1.0,
10190,125.0,2.0,
10191,140.0,2.0,
10192,230.0,4.0,
10193,120.0,3.0,
10194,125.0,3.0,
10195,150.0,4.0,
10196,158.0,4.0,
10197,110.0,4.0,
10198,175.0,1.0,
10199,115.0,4.0,
10200,190.0,5.0,
10201,150.0,3.0,
10202,162.0,5.0,
10203,123.0,5.0,
10204,,4.0,
10205,140.0,,
10206,155.0,2.0,
10207,110.0,3.0,
10208,222.0,2.0,
10209,196.0,,
10210,105.0,1.0,
10211,147.0,2.0,
10212,132.0,1.0,
10213,140.0,4.0,
10214,78.0,5.0,
10215,116.0,3.0,
10216,92.0,1.0,
10217,115.0,3.0,
10218,122.0,2.0,
10219,225.0,2.0,
10220,210.0,4.0,
10221,130.0,2.0,
10222,192.0,3.0,
10223,,2.0,
10224,170.0,1.0,
10225,175.0,2.0,
10226,110.0,3.0,
10227,180.0,4.0,
10228,163.0,2.0,
10229,115.0,4.0,
10230,120.0,3.0,
10231,,3.0,
10232,140.0,3.0,
10233,78.0,3.0,
10234,140.0,2.0,
10235,117.0,2.0,
10236,105.0,2.0,
10237,105.0,3.0,
10238,115.0,3.0,
10239,167.0,4.0,
10240,208.0,1.0,
10241,130.0,3.0,
10242,160.0,1.0,
10243,115.0,3.0,
10244,63.0,2.0,
10245,140.0,5.0,
10246,100.0,4.0,
10247,205.0,1.0,
10248,228.0,3.0,
10249,128.0,3.0,
10250,190.0,2.0,
10251,157.0,1.0,
10252,135.0,2.0,
10253,130.0,5.0,
10254,170.0,1.0,
10255,130.0,4.0,
10256,98.0,3.0,
10257,141.0,3.0,
10258,184.0,3.0,
10259,,3.0,
10260,143.0,4.0,
10261,160.0,1.0,
10262,150.0,2.0,
10263,218.0,3.0,
10264,102.0,2.0,
10265,160.0,3.0,
10266,155.0,4.0,
10267,173.0,1.0,
10268,180.0,5.0,
10269,,4.0,
10270,180.0,4.0,
10271,180.0,2.0,
10272,125.0,3.0,
10273,130.0,2.0,
10274,166.0,1.0,
10275,192.0,3.0,
10276,140.0,2.0,
10277,225.0,3.0,
10278,220.0,1.0,
10279,216.0,4.0,
10280,138.0,4.0,
10281,140.0,3.0,
10282,150.0,3.0,
10283,159.0,2.0,
10284,140.0,3.0,
10285,135.0,4.0,
10286,180.0,1.0,
10287,229.0,2.0,
10288,210.0,2.0,
10289,250.0,4.0,
10290,283.0,1.0,
10291,200.0,1.0,
10292,165.0,2.0,
10293,150.0,1.0,
10294,175.0,2.0,
10295,145.0,1.0,
10296,133.0,1.0,
10297,117.0,1.0,
10298,140.0,1.0,
10299,130.0,3.0,
10300,,1.0,
10301,116.0,3.0,
10302,198.0,,
10303,180.0,3.0,
10304,220.0,1.0,
10305,143.0,1.0,
10306,117.0,3.0,
10307,168.0,1.0,
10308,130.0,1.0,
10309,140.0,3.0,
10310,150.0,5.0,
10311,115.0,1.0,
10312,115.0,4.0,
10313,178.0,2.0,
10314,185.0,3.0,
10315,120.0,4.0,
10316,,2.0,
10317,115.0,1.0,
10318,297.0,4.0,
10319,103.0,1.0,
10320,125.0,2.0,
10321,175.0,1.0,
10322,145.0,2.0,
10323,155.0,1.0,
10324,180.0,1.0,
10325,145.0,3.0,
10326,203.0,3.0,
10327,200.0,2.0,
10328,142.0,1.0,
10329,165.0,3.0,
10330,200.0,1.0,
10331,113.0,4.0,
10332,212.0,1.0,
10333,320.0,1.0,
10334,156.0,3.0,
10335,139.0,3.0,
10336,177.0,4.0,
10337,,3.0,
10338,180.0,2.0,
10339,143.0,3.0,
10340,186.0,2.0,
10341,190.0,3.0,
10342,170.0,3.0,
10343,173.0,5.0,
10344,122.0,1.0,
10345,210.0,,
10346,135.0,2.0,
10347,170.0,1.0,
10348,145.0,1.0,
10349,235.0,3.0,
10350,96.0,5.0,
10351,120.0,4.0,
10352,,3.0,
10353,130.0,4.0,
10354,158.0,5.0,
10355,190.0,4.0,
10356,152.0,2.0,
10357,250.0,2.0,
10358,172.0,2.0,
10359,115.0,1.0,
10360,198.0,4.0,
10361,115.0,5.0,
10362,198.0,5.0,
10363,140.0,1.0,
10364,,5.0,
10365,95.0,3.0,
10366,180.0,1.0,
10367,155.0,1.0,
10368,180.0,3.0,
10369,,4.0,
10370,156.0,,
10371,140.0,5.0,
10372,180.0,4.0,
10373,145.0,3.0,
10374,135.0,5.0,
10375,175.0,3.0,
10376,140.0,3.0,
10377,145.0,4.0,
10378,229.0,5.0,
10379,,5.0,
10380,94.0,4.0,
10381,,1.0,
10382,235.0,2.0,
10383,140.0,1.0,
10384,187.0,1.0,
10385,162.0,2.0,
10386,167.0,1.0,
10387,132.0,1.0,
10388,150.0,1.0,
10389,105.0,4.0,
10390,131.0,1.0,
10391,145.0,1.0,
10392,113.0,3.0,
10393,140.0,3.0,
10394,220.0,3.0,
10395,185.0,2.0,
10396,135.0,1.0,
10397,120.0,1.0,
10398,150.0,,
10399,160.0,1.0,
10400,142.0,2.0,
10401,125.0,3.0,
10402,280.0,5.0,
10403,230.0,4.0,
10404,240.0,2.0,
10405,175.0,4.0,
10406,146.0,1.0,
10407,136.0,2.0,
10408,91.0,5.0,
10409,170.0,1.0,
10410,,2.0,
10411,205.0,2.0,
10412,175.0,4.0,
10413,110.0,3.0,
10414,104.0,2.0,
10415,247.0,4.0,
10416,105.0,3.0,
10417,185.0,4.0,
10418,125.0,2.0,
10419,190.0,1.0,
10420,165.0,2.0,
10421,85.0,2.0,
10422,224.0,1.0,
10423,119.0,1.0,
10424,159.0,,
10425,135.0,4.0,
10426,130.0,2.0,
10427,140.0,1.0,
10428,160.0,5.0,
10429,129.0,4.0,
10430,165.0,3.0,
10431,155.0,2.0,
10432,136.0,3.0,
10433,130.0,1.0,
10434,170.0,2.0,
10435,175.0,4.0,
10436,185.0,5.0,
10437,98.0,3.0,
10438,177.0,4.0,
10439,,1.0,
10440,140.0,1.0,
10441,230.0,2.0,
10442,,4.0,
10443,165.0,3.0,
10444,156.0,3.0,
