row_id,age,sex,grade,social_media_use,mental_health_not_good,sleep_hours,bmipct,height_orig,weight_orig
11745,,,,6.0,,,51.58,507,138
11746,,,,8.0,,,,507,189
11747,,,,7.0,,,70.33,502,130
11748,,,,6.0,,,87.94,510,181
11749,,,,7.0,,,23.33,511,145
11750,,,,8.0,,,80.37,601,190
11751,,,,1.0,,,70.79,504,135
11752,,,,6.0,,,50.87,502,110
11753,,,,1.0,,,,601,169
11754,,,,1.0,,,7.58,504,096
11755,,,,1.0,,,17.94,503,098
11756,,,,1.0,,,9.12,510,121
11757,,,,5.0,,,70.84,502,120
11758,,,,8.0,,,53.06,501,108
11759,,,,1.0,,,77.43,603,180
11760,,,,6.0,,,53.97,504,120
11761,,,,4.0,,,85.38,602,180
11762,,,,6.0,,,33.05,601,144
11763,,,,8.0,,,75.27,507,156
11764,,,,8.0,,,26.56,602,160
11765,,,,8.0,,,9.19,502,099
11766,,,,6.0,,,78.8,504,144
11767,,,,8.0,,,72.49,505,145
11768,,,,2.0,,,,501,113
11769,,,,6.0,,,69.69,601,180
11770,,,,7.0,,,77.04,502,132
11771,,,,6.0,,,97.65,510,222
11772,,,,8.0,,,44.42,506,123
11773,,,,8.0,,,,500,105
11774,,,,6.0,,,92.28,508,175
11775,,,,4.0,,,60.97,603,167
11776,,,,5.0,,,93.99,600,210
11777,,,,1.0,,,87.91,601,190
11778,,,,8.0,,,93.43,500,143
11779,,,,7.0,,,24.58,510,125
11780,,,,6.0,,,,,
11781,,,,6.0,,,,,
11782,,,,1.0,,,,,
11783,,,,7.0,,,,,
11784,,,,8.0,,,,,
11785,,,,8.0,,,,,
11786,,,,7.0,,,29.83,602,142
11787,,,,8.0,,,15.38,508,118
11788,,,,4.0,,,,5,144
11789,,,,1.0,,,52.0,600,150
11790,,,,8.0,,,90.5,602,213
11791,,,,6.0,,,70.01,505,140
11792,,,,5.0,,,35.88,511,147
11793,,,,5.0,,,97.68,600,235
11794,,,,4.0,,,80.86,501,130
11795,,,,4.0,,,57.96,502,120
11796,,,,7.0,,,53.2,504,125
11797,,,,6.0,,,75.84,506,150
11798,,,,1.0,,,84.96,506,155
11799,,,,1.0,,,32.35,508,130
11800,,,,3.0,,,84.85,601,185
11801,,,,6.0,,,42.53,504,115
11802,,,,5.0,,,,504,123
11803,,,,1.0,,,75.36,511,165
11804,,,,6.0,,,20.13,507,115
11805,,,,8.0,,,90.07,508,170
11806,,,,1.0,,,84.69,602,185
11807,,,,1.0,,,,,
11808,,,,8.0,,,,,
11809,,,,6.0,,,62.19,506,135
11810,,,,8.0,,,,,
11811,,,,6.0,,,99.66,604,325
11812,,,,4.0,,,,,
11813,,,,3.0,,,,,
11814,,,,8.0,,,10.9,503,100
11815,,,,8.0,,,83.38,508,160
11816,,,,8.0,,,,,100
11817,,,,8.0,,,13.33,505,110
11818,,,,8.0,,,67.02,506,138
11819,,,,6.0,,,,5,140
11820,,,,8.0,,,79.24,507,148
11821,,,,1.0,,,44.08,510,143
11822,,,,1.0,,,69.16,511,155
11823,,,,8.0,,,93.88,504,170
11824,,,,6.0,,,4.87,511,120
11825,,,,6.0,,,53.2,504,125
11826,,,,1.0,,,99.64,506,354
11827,,,,5.0,,,27.25,509,135
11828,,,,6.0,,,50.78,503,117
11829,,,,6.0,,,38.53,510,145
11830,,,,8.0,,,63.1,509,150
11831,,,,8.0,,,40.54,504,117
11832,,,,2.0,,,,511,210
11833,,,,2.0,,,,509,200
11834,,,,8.0,,,46.92,509,144
11835,,,,6.0,,,95.66,510,198
11836,,,,6.0,,,56.13,502,115
11837,,,,4.0,,,78.35,506,150
11838,,,,6.0,,,98.81,510,235
11839,,,,8.0,,,98.05,411,175
11840,,,,2.0,,,,511,175
11841,,,,8.0,,,,510,200
11842,,,,6.0,,,,506,105
11843,,,,6.0,,,41.76,600,150
11844,,,,4.0,,,,602,153
11845,,,,8.0,,,35.05,505,120
11846,,,,8.0,,,74.74,600,170
11847,,,,7.0,,,31.84,506,123
11848,,,,8.0,,,97.63,501,180
11849,,,,6.0,,,87.76,507,145
11850,,,,4.0,,,,,
11851,,,,8.0,,,62.19,506,135
11852,,,,7.0,,,92.6,508,182
11853,,,,8.0,,,57.32,503,120
11854,,,,8.0,,,79.31,507,155
11855,,,,6.0,,,91.17,507,175
11856,,,,6.0,,,65.89,506,140
11857,,,,1.0,,,23.57,600,150
11858,,,,6.0,,,,,
11859,,,,6.0,,,37.26,508,135
11860,,,,7.0,,,60.77,600,170
11861,,,,8.0,,,67.34,510,165
11862,,,,6.0,,,52.94,507,130
11863,,,,8.0,,,21.33,504,109
11864,,,,6.0,,,89.76,503,145
11865,,,,5.0,,,,711,369
11866,,,,8.0,,,48.82,506,125
11867,,,,8.0,,,92.37,503,155
11868,,,,6.0,,,74.74,600,170
11869,,,,8.0,,,98.42,510,220
11870,,,,8.0,,,48.82,506,125
11871,,,,7.0,,,85.86,600,177
11872,,,,6.0,,,92.54,507,165
11873,,,,6.0,,,37.26,601,146
11874,,,,6.0,,,64.16,502,113
11875,,,,1.0,,,82.39,510,163
11876,,,,8.0,,,88.37,500,125
11877,,,,6.0,,,71.5,505,133
11878,,,,8.0,,,91.13,503,148
11879,,,,8.0,,,85.65,505,147
11880,,,,1.0,,,,505,115
11881,,,,8.0,,,49.37,507,137
11882,,,,8.0,,,,505,151
11883,,,,8.0,,,98.39,501,175
11884,,,,6.0,,,51.82,511,140
11885,,,,8.0,,,76.51,504,130
11886,,,,6.0,,,57.64,508,132
11887,,,,4.0,,,48.61,411,102
11888,,,,1.0,,,87.4,600,185
11889,,,,4.0, always,,94.49,508,180
11890,,,,7.0,,,61.17,511,150
11891,,,,1.0,,,41.16,511,140
11892,,,,,,,81.17,500,120
11893,,,,8.0,,,75.13,600,167
11894,,,,7.0,,,87.9,509,170
11895,,,2,2.0,,,99.35,407,187
11896,,,,1.0,,,,5,
11897,,,,6.0,,,96.82,506,190
11898,,,,5.0,,,9.48,511,124
11899,,,,1.0,,,99.33,602,279
11900,,,,8.0,,,5.13,506,103
11901,,,,6.0,,,69.91,508,145
11902,,,,6.0,,,87.13,508,160
11903,,,,6.0,,,,,
11904,,,,8.0,,,85.35,508,165
11905,,,,8.0,,,7.63,510,124
11906,,,,8.0,,,56.06,602,155
11907,,,,8.0,,,74.2,510,150
11908,,,,6.0,,,89.76,503,145
11909,,,,5.0,,,73.92,504,128
11910,,,,7.0,,,94.74,503,155
11911,,,,8.0,,,51.91,506,123
11912,,,,6.0,,,71.8,504,130
11913,,,,8.0,,,52.7,505,119
11914,,,,6.0,,,,502,151
11915,,,,7.0,,,82.96,504,140
11916,,,,2.0,,,76.45,505,135
11917,,,,6.0,,,28.94,505,109
11918,,,,1.0,,,55.49,502,112
11919,,,,8.0,,,89.42,506,163
11920,,,,6.0,,,67.12,600,160
11921,,,,5.0,,,3.19,503,094
11922,,,,8.0,,,98.23,507,207
11923,,,,6.0,,,94.14,509,180
11924,,,,6.0,,,54.82,505,120
11925,,,,1.0,,,87.7,602,190
11926,,,,1.0,,,91.61,503,145
11927,,,,8.0,,,95.87,503,170
11928,,,,8.0,,,89.79,505,145
11929,,,,6.0,,,43.15,601,154
11930,,,,2.0,,,,501,120
11931,,,,5.0,,,18.18,507,117
11932,,,,1.0,,,83.75,601,172
11933,,,,3.0,,,66.25,504,123
11934,,,,,,,87.7,603,200
11935,,,,6.0,,,27.33,507,115
11936,,,,8.0,,,83.08,502,130
11937,,,,6.0,,,38.02,508,128
11938,,,,6.0,,,72.35,505,130
11939,,,,7.0,,,84.66,501,125
11940,,,,8.0,,,89.99,511,189
11941,,,,8.0,,,68.33,600,165
11942,,,,1.0,,,52.0,504,119
11943,,,,8.0,,,56.27,509,144
11944,,,,8.0,,,95.42,507,175
11945,,,,8.0,,,99.47,510,259
11946,,,,6.0,,,96.26,511,206
11947,,,,6.0,,,29.93,504,115
11948,,,,7.0,,,,505,
11949,,,,6.0,,,41.98,504,120
11950,,,,7.0,,,94.71,600,215
11951,,,,8.0,,,1.43,503,095
11952,,,,8.0,,,68.83,511,165
11953,,,,8.0,,,44.82,600,161
11954,,,,3.0,,,,505,150
11955,,,,6.0,,,68.87,600,160
11956,,,,1.0,,,47.28,504,117
11957,,,,1.0,,,98.59,600,236
11958,,,,6.0,,,42.79,508,130
11959,,,,8.0,,,44.3,502,110
11960,,,,4.0,,,33.26,600,141
11961,,,,6.0,,,51.29,501,110
11962,,,,4.0,,,69.48,602,175
11963,,,,6.0,,,45.11,508,131
11964,,,,6.0,,,53.25,507,130
11965,,,,8.0,,,65.43,600,163
11966,,,,1.0,,,78.82,507,150
11967,,,,3.0,,,47.28,509,135
11968,,,,2.0,,,10.99,507,110
11969,,,,6.0,,,73.69,508,148
11970,,,,2.0,,,94.61,506,172
11971,,,,8.0,,,52.22,503,120
11972,,,,8.0,,,87.77,510,175
11973,,,,8.0,,,78.96,409,110
11974,,,,6.0,,,63.49,507,135
11975,,,,6.0,,,98.02,507,217
11976,,,,6.0,,,94.43,502,148
11977,,,,6.0,,,23.9,505,110
11978,,,,6.0,,,46.48,507,130
11979,,,,8.0,,,4.96,505,106
11980,,,,6.0,,,65.09,509,141
11981,,,,8.0,,,,506,118
11982,,,,6.0,,,61.63,511,165
11983,,,,8.0,,,16.86,500,093
11984,,,,7.0,,,89.68,600,200
11985,,,,8.0,,,99.29,508,294
11986,,,,7.0,,,82.77,506,152
11987,,,,7.0,,,7.68,504,104
11988,,,,8.0,,,90.71,507,170
11989,,,,7.0,,,52.85,506,130
11990,,,,6.0,,,87.1,505,150
11991,,,,1.0,,,89.17,505,160
11992,,,,7.0,,,86.04,509,170
11993,,,,6.0,,,61.84,505,122
11994,,,,6.0,,,18.67,502,100
11995,,,,6.0,,,57.44,505,120
11996,,,,6.0,,,,511,
11997,,,,6.0,,,,504,135
11998,,,,7.0,,,51.09,504,124
11999,,,,7.0,,,34.24,507,129
12000,,,,6.0,,,15.3,507,118
12001,,,,8.0,,,91.41,506,175
12002,,,,5.0,,,81.94,504,145
12003,,,,7.0,,,56.52,503,122
12004,,,,6.0,,,98.24,509,243
12005,,,,6.0,,,60.29,501,114
12006,,,,8.0,,,62.32,501,115
12007,,,,6.0,,,80.82,508,162
12008,,,,1.0,,,2.61,509,118
12009,,,,8.0,,,,502,117
12010,,,,8.0,,,,411,120
12011,,,,6.0,,,,,
12012,,,,,,,51.13,509,132
12013,,,,7.0,,,82.18,506,145
12014,,,,6.0,,,97.1,501,159
12015,,,,8.0,,,,505,
12016,,,,2.0,,,52.56,503,115
12017,,,,6.0,,,98.43,509,240
12018,,,,,,,92.62,509,180
12019,,,,6.0,,,35.58,507,131
12020,,,,6.0,,,85.39,506,152
12021,,,,1.0,,,,501,
12022,,,,6.0,,,5.21,508,115
12023,,,,1.0,,,79.92,509,160
12024,,,,6.0,,,99.01,501,180
12025,,,,1.0,,,72.9,510,149
12026,,,,,,,65.31,508,136
12027,,,,2.0,,,86.29,502,140
12028,,,,1.0,,,97.02,509,200
12029,,,,1.0,,,40.44,509,132
12030,,,,1.0,,,56.13,502,115
12031,,,,8.0,,,81.45,502,126
12032,,,,7.0,,,30.61,506,117
12033,,,,2.0,,,70.9,501,117
12034,,,,6.0,,,,501,110
12035,,,,6.0,,,99.68,511,290
12036,,,,5.0,,,52.83,503,115
12037,,,,6.0,,,18.67,501,095
12038,,,,6.0,,,33.48,600,146
12039,,,,8.0,,,,603,215
12040,,,,6.0,,,62.96,503,120
12041,,,,8.0,,,98.77,504,200
12042,,,,7.0,,,72.36,507,145
12043,,,,8.0,,,98.45,600,233
12044,,,,6.0,,,93.72,602,200
12045,,,,6.0,,,49.55,504,118
12046,,,,6.0,,,43.55,505,115
12047,,,,6.0,,,83.07,503,135
12048,,,,6.0,,,87.46,509,159
12049,,,,,,,69.88,507,140
12050,,,,6.0,,,43.63,510,138
12051,,,,1.0,,,78.58,506,140
12052,,,,8.0,,,85.76,601,185
12053,,,,6.0,,,98.75,506,215
12054,,,,4.0,,,56.04,507,128
12055,,,,1.0,,,57.76,509,140
12056,,,,6.0, always,,81.17,500,120
12057,,,,2.0,,,58.09,505,125
12058,,,,1.0,,,,603,160
12059,,,,8.0,,,80.08,502,130
12060,,,,6.0,,,37.58,506,120
12061,,,,6.0,,,96.56,600,215
12062,,,,6.0,,,,511,146
12063,,,,6.0,,,high,508,146
12064,,,,6.0,,,6.55,509,115
12065,,,,8.0,,,68.87,600,160
12066,,,,1.0,,,98.22,503,196
12067,,,,6.0,,,54.14,510,138
12068,,,,1.0,,,,6,
12069,,,,8.0,,,30.16,502,102
12070,,,,5.0,,,33.96,501,098
12071,,,,6.0,,,77.9,511,162
12072,,,,7.0,,,57.76,509,140
12073,,,,1.0,,,70.84,502,120
12074,,,,7.0,,,,510,151
12075,,,,3.0,,,97.31,502,165
12076,,,,6.0,,,52.56,503,115
12077,,,,1.0,,,79.82,505,140
12078,,,2,,,,55.21,503,113
12079,,,,8.0,,,58.23,504,125
12080,,,,6.0,,,59.85,502,114
12081,,,,8.0,,,50.84,509,140
12082,,,,8.0,,,48.18,510,140
12083,,,,1.0,,,31.04,509,128
12084,,,,6.0,,,89.0,604,215
12085,,,,6.0,,,64.55,511,152
12086,,,,8.0,,,79.27,506,148
12087,,,,8.0,,,10.15,502,098
12088,,,,5.0,,,57.32,503,120
12089,,,,6.0,,,3.55,511,130
12090,,,,1.0,,,,,
12091,,,,6.0,,,,510,140
12092,,,,1.0,,,6.94,511,122
12093,,,,7.0,,,34.04,506,115
12094,,,,4.0,,,48.68,507,128
12095,,,,6.0,,,11.72,511,138
12096,,,,8.0,,,,511,203
12097,,,,5.0,,,,,
12098,,,,6.0,,,47.82,600,153
12099,,,,6.0,,,80.47,510,176
12100,,,,7.0,,,83.57,508,165
12101,,,,5.0,,,91.64,506,168
12102,,,,6.0,,,68.38,506,132
12103,,,,6.0,,,67.04,507,137
12104,,,,7.0,,,65.99,508,146
12105,,,,7.0,,,,510,140
12106,,,,6.0,,,97.82,411,161
12107,,,,8.0,,,57.76,509,140
12108,,,,6.0,,,82.19,503,140
12109,,,,5.0,,,60.76,504,120
12110,,,,4.0,,,90.46,504,152
12111,,,,4.0,,,54.04,505,123
12112,,,,6.0,,,,505,125
12113,,,,6.0,,,47.52,505,120
12114,,,,5.0,,,47.49,506,130
12115,,,,5.0,,,93.19,502,148
12116,,,,6.0,,,96.15,504,183
12117,,,,5.0,,,74.86,507,140
12118,,,,6.0,,,,,
12119,,,,8.0,,,88.11,502,140
12120,,,,4.0,,,93.38,504,168
12121,,,,,,,83.84,603,205
12122,,,,8.0,,,81.98,503,137
12123,,M,,6.0,,,,,
12124,,,,5.0,,,,,
12125,,,,8.0,,,,,
12126,,,,1.0,,,,,
12127,,,,7.0,,,68.87,600,160
12128,,,,3.0,,,97.9,507,189
12129,,,,,,,52.84,503,111
12130,,,,4.0,,,88.96,502,130
12131,,,,8.0,,,70.84,502,120
12132,,,,2.0,,,62.96,503,120
12133,,,,7.0,,,68.47,507,139
12134,,,,6.0,,,71.53,507,135
12135,,,,6.0,,,,608,131
12136,,,,6.0,,,65.67,601,158
12137,,,,8.0,,,58.75,506,125
12138,,,,6.0,,,,,
12139,,,,2.0,,,98.11,507,212
12140,,,,4.0,,,21.17,508,125
12141,,,,1.0,,,25.66,510,130
12142,,,,,,,66.58,503,122
12143,,,,8.0,,,,509,191
12144,,,,8.0,,,68.81,503,120
12145,,,,1.0,,,29.23,508,120
12146,,,,6.0,,,49.73,508,133
12147,,,,6.0,,,52.52,506,131
12148,,,,1.0,,,56.13,502,115
12149,,,,6.0,,,35.58,507,131
12150,,,,6.0,,,96.26,507,200
12151,,,,2.0,,,89.82,600,195
12152,,,,8.0,,,54.07,505,126
12153,,,,4.0,,,89.13,509,172
12154,,,,3.0,,,92.68,601,190
12155,,,,8.0,,,98.09,510,210
12156,,,,7.0,,,94.49,508,180
12157,,,,8.0,,,76.13,507,145
12158,,,,5.0,,,35.64,508,127
12159,,,,6.0,,,89.07,509,167
12160,,,,6.0,,,,,
12161,,,,1.0,,,65.31,508,136
12162,,,,6.0,,,86.77,507,154
12163,,,,8.0,,,80.1,509,150
12164,,,,7.0,,,86.29,501,127
12165,,,,8.0,,,79.13,508,149
12166,,,,6.0,,,51.06,411,105
12167,,,,1.0,,,43.26,506,135
12168,,,,8.0,,,41.98,504,120
12169,,,,1.0,,,16.32,511,135
12170,,,,7.0,,,25.37,506,122
12171,,,,6.0,,,98.83,507,250
12172,,,,1.0,,,74.16,509,155
12173,,,,8.0,,,87.19,600,190
12174,,,,5.0,,,44.91,507,135
12175,,,,6.0,,,80.36,509,170
12176,,,,8.0,,,69.27,510,153
12177,,,,1.0,,,55.8,600,152
12178,,,,8.0,,,55.07,602,160
12179,,,,8.0,,,,505,145
12180,,,,8.0,,,83.08,502,130
12181,,,,6.0,,,97.6,502,179
12182,,,,6.0,,,83.07,503,135
12183,,,,6.0,,,98.65,606,278
12184,,,,8.0,,,83.09,505,150
12185,,,,5.0,,,87.17,508,165
12186,,,,8.0,,,58.23,504,125
12187,,,,6.0,,,90.43,503,150
12188,,,,6.0,,,51.78,511,150
12189,,,,8.0,,,95.44,510,192
12190,,,,6.0,,,,503,130
12191,,,,8.0,,,8.74,600,132
12192,,,,8.0,,,78.57,501,130
12193,,,,6.0,,,76.16,506,145
12194,,,,7.0,,,80.85,600,176
12195,,,,8.0,,,64.75,500,114
12196,,,,8.0,,,84.18,506,157
12197,,,,8.0,,,68.28,507,145
12198,,,,6.0,,,91.64,511,198
12199,,,,6.0,,,74.82,411,112
12200,,,,5.0,,,,511,155
12201,,,,8.0,,,85.97,503,142
12202,,,,6.0,,,85.85,500,128
12203,,,,6.0,,,,602,177
12204,,,,6.0,,,87.56,505,150
12205,,,,8.0,,,72.0,500,112
12206,,,,7.0,,,61.7,501,112
12207,,,,6.0,,,68.89,511,160
12208,,,,4.0,,,87.45,506,156
12209,,,,3.0,,,28.33,506,116
12210,,,,8.0,,,95.31,504,173
12211,,,,6.0,,,65.18,506,130
12212,,,,6.0,A,,53.74,411,104
12213,,,,8.0,,,88.38,508,162
12214,,,,6.0,,,46.08,503,115
12215,,,,7.0,,,96.36,504,180
12216,,,,6.0,,,65.84,505,135
12217,,,,6.0,,,96.08,511,200
12218,,,,4.0,,,88.71,511,176
12219,,,,4.0,,,84.27,600,169
12220,,,,8.0,,,89.9,503,152
12221,,,,8.0,,,98.38,500,180
12222,,,,8.0,,,,502,120
12223,,,,7.0,,,98.01,502,185
12224,,,,6.0,,,,507,144
12225,,,,6.0,,,93.02,506,177
12226,,,,6.0,,,,,
12227,,,,6.0,,,84.41,509,165
12228,,,,8.0,,,76.56,603,185
12229,,,,8.0,,,55.63,511,152
12230,,,,6.0,,,88.47,506,161
12231,,,,7.0,,,50.78,503,117
12232,,,,8.0,,,89.18,501,135
12233,,,,8.0,,,86.24,411,130
12234,,,,7.0,,,76.87,506,151
12235,,,,8.0,,,,503,140
12236,,,,6.0,,,5.27,507,118
12237,,,,8.0,,,94.37,511,200
12238,,,,6.0,,,64.96,508,150
12239,,,,8.0,,,93.58,503,155
12240,,,,6.0,,,91.03,505,161
12241,,,,6.0,,,87.96,506,160
12242,,,,8.0,,,51.57,505,130
12243,,,,7.0,,,94.3,503,155
12244,,,,8.0,,,77.77,507,150
12245,,,,8.0,,,77.47,510,173
12246,,,,6.0,,,68.89,511,160
12247,,,,5.0,,,95.08,507,178
12248,,,,6.0,,,78.35,506,150
12249,,,,6.0,,,38.53,510,145
12250,,,,6.0,,,95.04,505,180
12251,,,,8.0,,,96.86,511,220
12252,,,,8.0,,,92.24,601,200
12253,,,,8.0,,,50.5,509,150
12254,,,,6.0,,,93.38,508,185
12255,,,,5.0,,,50.96,502,115
12256,,,,8.0,,,91.76,505,158
12257,,,,2.0,,,75.26,511,170
12258,,,,1.0,,,77.05,504,140
12259,,,,7.0,,,12.58,508,118
12260,,,,7.0,,,97.38,504,190
12261,,,,6.0,,,98.72,508,220
12262,,,,6.0,,,93.14,503,161
12263,,,,6.0,,,,508,200
12264,,,,6.0,,,79.82,505,140
12265,,,,6.0,,,96.28,500,160
12266,,,,8.0,,,8.85,601,135
12267,,,,8.0,,,85.06,500,127
12268,,,,8.0,,,49.79,505,121
12269,,,,4.0,,,8.45,505,100
12270,,,,8.0,,,91.13,503,148
12271,,,,6.0,,,21.36,509,128
12272,,,,8.0,,,65.89,506,140
12273,,,,6.0,,,83.08,502,130
12274,,,,8.0,,,52.22,507,134
12275,,,,6.0,,,84.25,506,154
12276,,,,5.0,,,76.29,506,148
12277,,,,6.0,,,13.49,503,110
12278,,,,8.0,,,21.19,505,114
12279,,,,8.0,,,,506,135
12280,,,,5.0,,,79.37,510,170
12281,,,,8.0,,,42.28,505,125
12282,,,,8.0,,,,504,135
12283,,,,6.0,,,55.33,508,149
12284,,,,always online,,,95.12,510,210
12285,,,,6.0,,,97.1,503,185
12286,,,,6.0,,,88.16,504,151
12287,,,,8.0,,,98.07,510,218
12288,,,,8.0,,,89.83,506,160
12289,,,,5.0,,,23.05,509,133
12290,,,,6.0,,,58.09,505,125
12291,,,,8.0,,,41.03,509,140
12292,,,,8.0,,,28.42,500,095
12293,,,,8.0,,,82.15,600,172
12294,,,,6.0,,,97.17,502,169
12295,,,,6.0,,,77.74,505,138
12296,,,,6.0,,,47.52,505,120
12297,,,,7.0,,,84.6,510,176
12298,,,,6.0,,,,504,210
12299,,,,7.0,,,35.2,504,112
12300,,,,8.0,,,64.79,504,129
12301,,,,8.0,,,47.49,506,130
12302,,M,,6.0,,,42.05,600,155
12303,,,,6.0,,,,601,195
12304,,,,6.0,,,43.19,506,127
12305,,,,6.0,,,82.71,506,155
12306,,,,8.0,,,45.32,503,117
12307,,,,6.0,,,97.55,510,221
12308,,,,8.0,,,78.66,505,145
12309,,,,8.0,,,14.86,506,115
12310,,,,6.0,,,37.47,605,164
12311,,,,4.0,,,72.08,507,145
12312,,,,8.0,,,47.94,503,113
12313,,,,6.0,,,87.35,500,127
12314,,,,7.0,,,80.47,505,144
12315,,,,6.0,,,25.02,509,121
12316,,,,6.0,,,92.67,502,141
12317,,,,7.0,,,99.3,600,262
12318,,,,6.0,,,,600,
12319,,,,8.0,,,99.6,501,233
12320,,,,6.0,,,,,
12321,,,,6.0,,,89.96,502,140
12322,,,,6.0,,,,,
12323,,,,6.0,,,35.19,502,101
12324,,,,7.0,,,,,
12325,,,,8.0,,,,,
12326,,,,6.0,,,,,
12327,,,,8.0,,,49.79,507,124
12328,,,,6.0,,,74.59,502,130
12329,,,,6.0,,,96.26,505,169
12330,,,,6.0,,,80.48,502,133
12331,,,,6.0,,,57.57,507,132
12332,,,,6.0,,,90.75,508,180
12333,,,,8.0,,,25.66,510,143
12334,,,,8.0,,,72.82,509,154
12335,,,,8.0,,,35.51,502,115
12336,,,,6.0,,,97.87,602,279
12337,,,,8.0,,,52.22,503,120
12338,,,,8.0,,,98.94,505,222
12339,,,,8.0,,,83.33,505,140
12340,,,,8.0,,,99.42,500,205
12341,,,,7.0,,,61.99,504,124
12342,,,,6.0,,,98.09,504,188
12343,,,,7.0,,,58.07,510,145
12344,,,,7.0,,,,506,117
12345,,,,5.0,,,52.83,503,115
12346,,,,5.0,,,21.4,600,140
12347,,,,8.0,,,38.6,502,110
12348,,,,8.0,,,92.14,506,166
12349,,,,6.0,,,35.49,503,105
12350,,,,8.0,,,44.27,411,098
12351,,,,8.0,,,85.03,500,124
12352,,,,6.0,,,5.93,508,110
12353,,,,8.0,,,64.31,501,116
12354,,,,6.0,,,54.05,508,135
12355,,,,8.0,,,,506,1
12356,,,,6.0,,,0.33,507,101
12357,,,,8.0,,,84.15,500,123
12358,,,,6.0,,,86.72,505,145
12359,,,,8.0,,,62.71,505,124
12360,,,,8.0,,,62.81,507,130
12361,,,,6.0,,,91.61,501,140
12362,,,,6.0,,,81.55,504,147
12363,,,,7.0,,,53.5,506,135
12364,,,,4.0,,,,,
12365,,,,8.0,,,35.77,509,143
12366,,,,5.0,,,90.45,506,170
12367,,,,6.0,,,75.27,507,156
12368,,,,6.0,,,92.31,506,178
12369,,,,8.0,,,54.64,503,123
12370,,,,8.0,,,97.25,506,190
12371,,,,8.0,,,55.77,603,180
12372,,,,6.0,,,88.76,506,165
12373,,,,8.0,,,90.31,500,138
12374,,,,6.0,,,70.18,510,167
12375,,,,8.0,,,70.67,503,130
12376,,,,8.0,,,57.53,507,145
12377,,,,6.0,,,58.31,509,147
12378,,,,7.0,,,79.56,600,185
12379,,,,6.0,,,81.79,508,163
12380,,,,8.0,,,69.37,502,114
12381,,,,3.0,,,42.13,511,150
12382,,,,5.0,,,20.56,604,150
12383,,,,6.0,,,57.53,507,145
12384,,,,6.0,,,36.21,506,120
12385,,,,8.0,,,52.52,506,131
12386,,,,6.0,,,32.05,506,125
12387,,,,7.0,,,,500,100
12388,,,,8.0,,,66.85,510,160
12389,,,,6.0,,,99.3,502,260
12390,,,,8.0,,,32.89,503,107
12391,,,,8.0,,,55.79,509,139
12392,,,,7.0,,,58.87,506,130
12393,,,,4.0,,,64.18,505,140
12394,,,,6.0,,,,,
12395,,,,7.0,,,61.9,508,143
12396,,,,8.0,,,71.89,508,145
12397,,,,6.0,,,40.68,507,129
12398,,,,7.0,,,87.29,503,147
12399,,,,7.0,,,98.72,510,233
12400,,,,8.0,,,87.11,504,155
12401,,,,8.0,,,67.85,502,125
12402,,,,6.0,,,65.63,508,142
12403,,,,8.0,,,79.94,504,140
12404,,,,8.0,,,86.03,503,145
12405,,,,3.0,,,35.76,505,115
12406,,,,8.0,,,75.81,508,162
12407,,,,6.0,,,,506,136
12408,,,,6.0,,,94.92,502,150
12409,,,,7.0,,,76.05,507,141
12410,,,,6.0,,,98.35,502,185
12411,,,,8.0,,,89.24,502,145
12412,,,,6.0,,,58.23,504,125
12413,,,,7.0,,,98.63,507,215
12414,,,,6.0,3.0,2.0,99.64,511,280
12415,,,,4.0,3.0,4.0,17.75,505,110
12416,,,,6.0,3.0,4.0,10.32,506,107
12417,,,,6.0,2.0,4.0,,509,160
12418,,,,6.0,1.0,4.0,44.36,506,126
12419,,,,6.0,3.0,3.0,4.07,503,95
12420,,,,1.0,3.0,5.0,53.25,507,130
12421,,,,8.0,3.0,4.0,,505,117
12422,,,,6.0,4.0,4.0,53.97,504,120
12423,,,,7.0,2.0,3.0,89.74,603,210
12424,,,,7.0,3.0,2.0,95.48,506,180
12425,,,,1.0,1.0,7.0,98.89,504,196
12426,,,,8.0,3.0,5.0,40.55,503,110
12427,,,,7.0,2.0,1.0,84.46,509,160
12428,,,,2.0,1.0,1.0,20.85,600,135
12429,,,,6.0,3.0,2.0,65.93,600,158
12430,,,,6.0,1.0,4.0,80.9,602,180
12431,,,,6.0,2.0,2.0,98.36,509,215
12432,,,,6.0,5.0,1.0,7.03,506,110
12433,,Male ,,8.0,2.0,3.0,99.78,511,306
12434,,,,1.0,1.0,7.0,56.04,505,132
12435,,,,1.0,1.0,4.0,12.36,507,120
12436,,,,5.0,1.0,6.0,71.86,507,140
12437,,,,8.0,3.0,4.0,64.96,508,150
12438,,,,8.0,1.0,2.0,92.42,601,195
12439,,,,8.0,3.0,2.0,,501,135
12440,,,,6.0,2.0,5.0,91.79,501,150
12441,,,,6.0,1.0,2.0,15.69,501,091
12442,,,,8.0,4.0,4.0,27.24,511,136
12443,,,,6.0,3.0,3.0,67.0,411,110
12444,,,,6.0,2.0,4.0,,506,
12445,,,,1.0,1.0,5.0,78.45,508,155
12446,,,,5.0,2.0,5.0,98.86,507,210
12447,,,,6.0,3.0,3.0,,506,
12448,,,,2.0,3.0,3.0,0.16,509,102
12449,,,,8.0,2.0,3.0,52.22,503,120
